Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,820
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Whirlwind ×2,Acolyte of Pain ×2,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic,Giggling Inventor,Baron Geddon ★,Beryllium Nullifier,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,King Mosh ★,,,,,,,,,,820
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,820
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,810
Odd Warrior,Eternium Rover ×2,Omega Assembly,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block,Stonehill Defender ×2,Brawl ×2,Carnivorous Cube ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Faceless Manipulator ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,800
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,780
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Town Crier,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,770
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,760
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,,,,,,,,,,740
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,730
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Whirlwind,Fiery War Axe,Gluttonous Ooze,Ironbeak Owl,Rabid Worgen ×2,Reckless Flurry ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Carnivorous Cube,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,730
Recruit Warrior,Omega Assembly ×2,Shield Slam ×2,Bring It On!,Dead Man's Hand,Execute ×2,Forge of Souls,Slam,Warpath ×2,Shield Block ×2,Blood Razor ×2,Brawl ×2,Gather Your Party ×2,"Dr. Boom, Mad Genius ★",Charged Devilsaur ×2,Geosculptor Yip ★,Grommash Hellscream ★,Rotface ★,The Lich King ★,Woecleaver ★,The Boomship ★,Ysera ★,,,,,,,,,,720
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,680
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Tar Creeper ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,680
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,Ysera ★,,,,,,,,,,,,,680
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,660
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,660
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,650
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,640
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,640
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,630
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,630
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,620
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,610
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,600
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,570
Control Warrior,Eternium Rover ×2,Mecharoo ×2,Omega Assembly ×2,Execute ×2,Slam ×2,Upgradeable Framebot ×2,Warpath ×2,Acolyte of Pain ×2,Harvest Golem ×2,Blood Razor ×2,Fungalmancer ×2,Giggling Inventor ×2,Wargear ×2,Zilliax ★,Security Rover,"Dr. Boom, Mad Genius ★",The Lich King ★,,,,,,,,,,,,,,570
Rush Warrior,Inner Rage ×2,Whirlwind ×2,Amani Berserker ×2,Battle Rage,Cruel Taskmaster ×2,Execute ×2,Acolyte of Pain ×2,Fiery War Axe ×2,Frothing Berserker ×2,Raging Worgen ×2,Shattered Sun Cleric,Shield Block ×2,Gnomish Inventor,Kor'kron Elite ×2,Arcanite Reaper ×2,Gurubashi Berserker ×2,Grommash Hellscream ★,,,,,,,,,,,,,,560
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,560
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,550
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,550
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze ×2,Ironbeak Owl ×2,Lone Champion ×2,Reckless Flurry ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,540
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,540
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Skaterbot ×2,Bronze Gatekeeper ×2,Kaboom Bot,Shield Block ×2,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Beryllium Nullifier ×2,Countess Ashmore ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,The Boomship ★,,,,,,,,,,,,540
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,540
Recruit Warrior,Omega Assembly,Shield Slam ×2,Bring It On! ×2,Dead Man's Hand,Execute ×2,Forge of Souls,Slam,Warpath ×2,Weapons Project,Shield Block ×2,Blood Razor,Brawl,Gather Your Party ×2,"Dr. Boom, Mad Genius ★",Charged Devilsaur ×2,Geosculptor Yip ★,Grommash Hellscream ★,The Lich King ★,Woecleaver ★,Bull Dozer,The Boomship ★,Ysera ★,Deathwing ★,,,,,,,,540
Mecha'thun Warrior,Eternium Rover ×2,Shield Slam,Town Crier ×2,Battle Rage ×2,Dead Man's Hand,Execute ×2,Explore Un'Goro,Warpath ×2,Weapons Project,Acolyte of Pain ×2,Shield Block,Blood Razor ×2,Militia Commander ×2,Brawl,Dyn-o-matic ×2,Harrison Jones ★,Supercollider,Zilliax ★,Skulking Geist,King Togwaggle ★,Scourgelord Garrosh ★,,,,,,,,,,520
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,520
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,520
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,,,,,,,,,,500
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Town Crier,Gluttonous Ooze ×2,Ironbeak Owl ×2,Mind Control Tech ×2,Rabid Worgen,Reckless Flurry ×2,Shield Block ×2,Zola the Gorgon ★,Brawl ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,500
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,,,,,,,,,,,,,500
Control Warrior,Shield Slam ×2,Cornered Sentry ×2,Dead Man's Hand,Drywhisker Armorer ×2,Execute ×2,Slam,Warpath ×2,Weapons Project,Acolyte of Pain ×2,Shield Block ×2,Blood Razor ×2,Brawl ×2,Dyn-o-matic ×2,"Dr. Boom, Mad Genius ★",Geosculptor Yip ★,Grommash Hellscream ★,Rotface ★,Scourgelord Garrosh ★,The Lich King ★,The Boomship ★,,,,,,,,,,,500
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,490
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze ×2,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,490
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,490
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,,480
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Town Crier,Gluttonous Ooze,Ironbeak Owl,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Dyn-o-matic ×2,Giggling Inventor ×2,Zilliax ★,Azalina Soulthief ★,Baron Geddon ★,"Dr. Boom, Mad Genius ★",Gorehowl,Baku the Mooneater ★,,,,,,,,,,480
Control Warrior,Omega Assembly ×2,Shield Slam ×2,Cornered Sentry ×2,Dead Man's Hand,Drywhisker Armorer ×2,Execute ×2,Slam,Warpath ×2,Weapons Project ×2,Acolyte of Pain ×2,Reckless Flurry,Shield Block ×2,Stonehill Defender ×2,Blood Razor ×2,Brawl ×2,Harrison Jones ★,"Dr. Boom, Mad Genius ★",The Lich King ★,,,,,,,,,,,,,480
Odd Quest Warrior,Fire Plume's Heart ★,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl,Mind Control Tech,Phantom Militia ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Tar Creeper ×2,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,Baku the Mooneater ★,,,,,,,,,,,,480
Odd Warrior,Shield Slam ×2,Town Crier ×2,Rabid Worgen ×2,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Brawl ×2,Darius Crowley ★,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Giggling Inventor ×2,Harrison Jones ★,Leeroy Jenkins ★,Supercollider,Zilliax ★,Baron Geddon ★,Gorehowl,Alexstrasza ★,Baku the Mooneater ★,Ysera ★,,,,,,,,,,480
Rush Warrior,Fire Fly ×2,Mecharoo ×2,Southsea Deckhand ×2,Upgrade! ×2,Bloodsail Raider ×2,Forge of Souls,Heroic Strike ×2,Toxicologist ×2,Fiery War Axe ×2,Frothing Berserker ×2,Dread Corsair ×2,Kor'kron Elite ×2,Mortal Strike ×2,Spellbreaker,Arcanite Reaper ×2,Lesser Mithril Spellstone ×2,,,,,,,,,,,,,,,480
Odd Warrior,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Darius Crowley ★,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Faceless Manipulator,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,470
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Town Crier,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Brawl ×2,Darius Crowley ★,Dyn-o-matic ×2,Elise the Trailblazer ★,Giggling Inventor,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,Baku the Mooneater ★,,,,,,,,,,,470
Odd Warrior,Eternium Rover ×2,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,,470
Rush Warrior,Eternium Rover ×2,Omega Assembly ×2,Town Crier ×2,Dead Man's Hand,Execute,Forge of Souls,Warpath ×2,Acolyte of Pain ×2,Frothing Berserker ×2,Blood Razor ×2,Kor'kron Elite ×2,Militia Commander,Darius Crowley ★,Dyn-o-matic ×2,Supercollider,Zilliax ★,Mossy Horror,"Dr. Boom, Mad Genius ★",Grommash Hellscream ★,Scourgelord Garrosh ★,The Lich King ★,,,,,,,,,,470
Odd Quest Warrior,Fire Plume's Heart ★,Shield Slam ×2,Town Crier,Acolyte of Pain ×2,Blackwald Pixie,Gluttonous Ooze,Phantom Militia ×2,Rabid Worgen,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Tar Creeper ×2,Brawl ×2,Darius Crowley ★,Direhorn Hatchling,Dyn-o-matic ×2,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,Baku the Mooneater ★,,,,,,,,,,,460
Odd Warrior,Eternium Rover,Omega Assembly ×2,Shield Slam ×2,Gluttonous Ooze,Ironbeak Owl ×2,Mind Control Tech,Reckless Flurry ×2,Shield Block ×2,Stonehill Defender ×2,Zola the Gorgon ★,Big Game Hunter,Brawl ×2,Direhorn Hatchling ×2,Dyn-o-matic ×2,Elise the Trailblazer ★,Supercollider ×2,Zilliax ★,Azalina Soulthief ★,"Dr. Boom, Mad Genius ★",Baku the Mooneater ★,,,,,,,,,,,460
Rush Warrior,Eternium Rover ×2,Omega Assembly ×2,Town Crier ×2,Acidic Swamp Ooze,Execute,Forge of Souls,Warpath ×2,Acolyte of Pain ×2,Frothing Berserker ×2,Blood Razor ×2,Kor'kron Elite ×2,Militia Commander,Darius Crowley ★,Dyn-o-matic ×2,Supercollider,Zilliax ★,Mossy Horror,"Dr. Boom, Mad Genius ★",Grommash Hellscream ★,Scourgelord Garrosh ★,The Lich King ★,,,,,,,,,,460
