Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Freeze Mage,Arcane Artificer ×2,Arcanologist,Doomsayer ×2,Novice Engineer ×2,Primordial Glyph ×2,Sorcerer's Apprentice,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Simulacrum ×2,Cone of Cold ×2,Leyline Manipulator,Molten Reflection,Polymorph,Witchwood Piper ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,900
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Mirror Image,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,890
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,880
Odd Mage,Arcane Artificer ×2,Acolyte of Pain ×2,Black Cat ×2,Gluttonous Ooze,Ironbeak Owl,Stargazer Luna ★,Stonehill Defender ×2,Voodoo Doll ×2,Arcane Tyrant ×2,Dragon's Fury ×2,Giggling Inventor ×2,Zilliax ★,Astromancer ×2,Azalina Soulthief ★,Baron Geddon ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Baku the Mooneater ★,Frost Lich Jaina ★,,,,,,,,,,,870
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,840
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,840
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,830
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Gluttonous Ooze,Stonehill Defender ×2,Voodoo Doll ×2,Arcane Keysmith ×2,Polymorph ×2,Witchwood Piper,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Baron Geddon ★,Flamestrike ×2,Sindragosa ★,Alexstrasza ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,,830
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Spellshifter ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Gluttonous Ooze,Kirin Tor Mage,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,820
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,800
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,790
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Spellshifter ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,770
Elemental Mage,Fire Fly ×2,Book of Specters ×2,Pyros ★,Mind Control Tech,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll ×2,Fire Plume Phoenix ×2,Tol'vir Stoneshaper ×2,Water Elemental ×2,Bonfire Elemental ×2,Meteorologist ×2,Mossy Horror,Astromancer ×2,Blazecaller ×2,Frost Lich Jaina ★,Mountain Giant ×2,,,,,,,,,,,,,,770
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Tar Creeper ×2,Cosmic Anomaly ×2,Fire Plume Phoenix ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,760
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,760
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,750
Tempo Mage,Arcane Missiles,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,750
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,740
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Lifedrinker ×2,Aluneth ★,,,,,,,,,,,,,,740
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,730
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,710
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly,Fireball ×2,Aluneth ★,,,,,,,,,,,,,700
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain ×2,Gluttonous Ooze,Mind Control Tech ×2,Tar Creeper ×2,Polymorph ×2,Saronite Chain Gang ×2,Arcane Tyrant ×2,Dragon's Fury ×2,Giggling Inventor ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Flamestrike ×2,Sindragosa ★,The Lich King ★,Frost Lich Jaina ★,,,,,,,,,,,,,700
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Vex Crow,Aluneth ★,,,,,,,,,,,,,,,700
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,700
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,700
Tempo Mage,Arcane Missiles ×2,Fire Fly,Mana Wyrm ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Fireball ×2,Lifedrinker ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,680
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Bloodmage Thalnos ★,Celestial Emissary ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Spellshifter ×2,Arcane Intellect ×2,Black Cat,Cinderstorm ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Unexpected Results ×2,Aluneth ★,,,,,,,,,,,,,,680
Spiteful Mage,Argent Squire,Fire Fly ×2,Glacial Shard ×2,Prince Keleseth ★,Blood Knight,Coldwraith ×2,Gluttonous Ooze,Mind Control Tech ×2,Tar Creeper ×2,Saronite Chain Gang ×2,Spellbreaker ×2,Water Elemental,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Spiteful Summoner ×2,The Lich King ★,Frost Lich Jaina ★,Pyroblast ×2,,,,,,,,,,,,670
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,660
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,660
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Bloodmage Thalnos ★,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,660
Elemental Mage,Fire Fly ×2,Glacial Shard,Book of Specters ×2,Pyros ★,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll ×2,Fire Plume Phoenix ×2,Tol'vir Stoneshaper ×2,Water Elemental ×2,Bonfire Elemental ×2,Meteorologist ×2,Mossy Horror,Astromancer ×2,Blazecaller ×2,Frost Lich Jaina ★,Mountain Giant ×2,,,,,,,,,,,,,,650
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,650
Tempo Mage,Mana Wyrm ×2,Shooting Star ×2,Bloodmage Thalnos ★,Doomsayer ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Frost Nova ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Meteor ×2,Archmage Antonidas ★,Flamestrike,Luna's Pocket Galaxy ★,Alexstrasza ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,,,650
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,640
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,640
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,,,640
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain ×2,Gluttonous Ooze,Mind Control Tech,Stonehill Defender ×2,Polymorph ×2,Saronite Chain Gang ×2,Spellbreaker,Arcane Tyrant ×2,Big Game Hunter,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,"Toki, Time-Tinker ★",Baron Geddon ★,Flamestrike ×2,The Lich King ★,Frost Lich Jaina ★,,,,,,,,,,,630
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Gluttonous Ooze,Stonehill Defender ×2,Voodoo Doll,Polymorph ×2,Dragon's Fury ×2,Harrison Jones ★,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Baron Geddon ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Sindragosa ★,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,630
Tempo Mage,Shooting Star ×2,Bloodmage Thalnos ★,Doomsayer ×2,Frostbolt ×2,Primordial Glyph ×2,Arcane Intellect ×2,Frost Nova ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Blizzard ×2,Meteor ×2,Archmage Antonidas ★,Flamestrike ×2,Luna's Pocket Galaxy ★,Alexstrasza ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,Malygos ★,,,,,,,,,,,,620
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Archmage Antonidas ★,,,,,,,,,,,,,,,620
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,620
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,620
Freeze Mage,Arcane Artificer ×2,Arcanologist,Bloodmage Thalnos ★,Frostbolt,Loot Hoarder ×2,Primordial Glyph ×2,Research Project ×2,Sorcerer's Apprentice ×2,Acolyte of Pain,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Simulacrum ×2,Cone of Cold ×2,Leyline Manipulator,Molten Reflection ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,610
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,610
Odd Mage,Fire Fly ×2,Glacial Shard,Black Cat ×2,Gluttonous Ooze,Stonehill Defender ×2,Tar Creeper ×2,Voodoo Doll ×2,Arcane Tyrant ×2,Bonfire Elemental ×2,Dragon's Fury ×2,Elise the Trailblazer ★,Giggling Inventor ×2,Servant of Kalimos ×2,Blazecaller ×2,Flamestrike ×2,Alexstrasza ★,Baku the Mooneater ★,Frost Lich Jaina ★,,,,,,,,,,,,,610
Elemental Mage,Fire Fly ×2,Glacial Shard ×2,Book of Specters ×2,Doomsayer,Pyros ★,Stargazer Luna ★,Tar Creeper ×2,Voodoo Doll,Fire Plume Phoenix ×2,Bonfire Elemental ×2,Meteorologist ×2,Astromancer ×2,Baron Geddon ★,Blazecaller ×2,Luna's Pocket Galaxy ★,Grand Archivist,The Lich King ★,Alexstrasza ★,Frost Lich Jaina ★,Mountain Giant ×2,,,,,,,,,,,600
Big Spell Mage,Arcane Artificer ×2,Prince Keleseth ★,Acolyte of Pain ×2,Gluttonous Ooze,Mind Control Tech,Stonehill Defender ×2,Polymorph ×2,Saronite Chain Gang ×2,Spellbreaker,Arcane Tyrant ×2,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Baron Geddon ★,Flamestrike ×2,Sindragosa ★,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,600
Freeze Mage,Arcane Artificer ×2,Arcanologist,Bloodmage Thalnos ★,Doomsayer ×2,Novice Engineer ×2,Primordial Glyph ×2,Sorcerer's Apprentice,Acolyte of Pain ×2,Arcane Intellect ×2,Frost Nova ×2,Ice Barrier ×2,Simulacrum ×2,Cone of Cold ×2,Leyline Manipulator,Molten Reflection,Witchwood Piper ×2,Blizzard ×2,Archmage Antonidas ★,,,,,,,,,,,,,600
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Mana Addict,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Mirror Entity,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,590
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Lifedrinker,Aluneth ★,,,,,,,,,,,,,,580
Tempo Mage,Arcane Missiles,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,580
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,580
Odd Mage,Arcane Missiles,Breath of Sindragosa ×2,Fire Fly ×2,Glacial Shard ×2,Mana Wyrm ×2,Shooting Star ×2,Arcane Intellect ×2,Black Cat ×2,Cinderstorm ×2,Coldwraith ×2,Ironbeak Owl,Tar Creeper ×2,Bonfire Elemental ×2,Fungalmancer ×2,Flamestrike ×2,Baku the Mooneater ★,Frost Lich Jaina ★,,,,,,,,,,,,,,570
Big Spell Mage,Arcane Artificer ×2,Raven Familiar ×2,Gluttonous Ooze,Stonehill Defender ×2,Voodoo Doll ×2,Bright-Eyed Scout ×2,Polymorph ×2,Arcane Tyrant,Dragon's Fury ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Flamestrike ×2,Sindragosa ★,The Lich King ★,Alexstrasza ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,,570
Tempo Mage,Arcane Missiles,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,Pyroblast,,,,,,,,,,,,,,570
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Amani Berserker,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,570
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Raven Familiar ×2,Stonehill Defender ×2,Voodoo Doll,Zola the Gorgon ★,Arcane Keysmith,Polymorph ×2,Witchwood Piper,Dragon's Fury ×2,Giggling Inventor ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Astromancer ×2,Flamestrike ×2,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,,560
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Frostbolt ×2,Primordial Glyph ×2,Research Project,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,,,,,,,,,,,,,,560
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Celestial Emissary,Flame Geyser,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,550
Big Spell Mage,Arcane Artificer ×2,Doomsayer ×2,Novice Engineer,Raven Familiar ×2,Gluttonous Ooze,Stonehill Defender ×2,Voodoo Doll ×2,Polymorph ×2,Witchwood Piper,Dragon's Fury ×2,Giggling Inventor ×2,Blizzard ×2,Meteor ×2,Skulking Geist,Flamestrike ×2,Sindragosa ★,The Lich King ★,Dragoncaller Alanna ★,Frost Lich Jaina ★,,,,,,,,,,,,550
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell ×2,Explosive Runes ×2,Kirin Tor Mage ×2,Arcane Keysmith,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,,550
Tempo Mage,Arcane Missiles ×2,Mana Wyrm ×2,Shooting Star ×2,Arcanologist ×2,Frostbolt ×2,Kobold Geomancer,Primordial Glyph ×2,Sorcerer's Apprentice ×2,Arcane Intellect ×2,Cinderstorm ×2,Counterspell,Explosive Runes ×2,Kirin Tor Mage ×2,Stargazer Luna ★,Cosmic Anomaly ×2,Fireball ×2,Aluneth ★,,,,,,,,,,,,,,540
