Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Combo Priest,Circle of Healing ×2,Silence,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Extra Arms ×2,Tar Creeper ×2,Mass Dispel,Unpowered Steambot ×2,,,,,,,,,,,,,,,640
Mecha'thun Priest,Northshire Cleric ×2,Power Word: Shield ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Divine Hymn ×2,Loot Hoarder ×2,Plated Beetle,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Wild Pyromancer ×2,Twilight's Call ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,640
Resurrect Priest,Holy Smite ×2,Mind Blast ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Shadow Word: Death ×2,Eternal Servitude ×2,Holy Nova ×2,Holy Fire,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,The Lich King ★,Malygos ★,Obsidian Statue ×2,Zerek's Cloning Gallery ★,,,,,,,,,,,,,640
Spiteful Priest,Northshire Cleric ×2,Divine Hymn,Novice Engineer ×2,Shadow Ascendant ×2,Shadow Visions ×2,Sunfury Protector ×2,Devilsaur Egg ×2,Mirage Caller ×2,Tar Creeper ×2,Twilight's Call ×2,Unidentified Elixir ×2,Defender of Argus ×2,Mass Dispel,Spellbreaker ×2,Skelemancer ×2,Mechanical Whelp ×2,,,,,,,,,,,,,,,630
Resurrect Priest,Holy Smite,Power Word: Shield ×2,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,,630
Resurrect Priest,Holy Smite,Power Word: Shield,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Vivid Nightmare,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Malygos ★,Obsidian Statue ×2,Zerek's Cloning Gallery ★,,,,,,,,,,,630
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Acidic Swamp Ooze,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain,Twilight Acolyte ×2,Duskbreaker ×2,Twilight Drake ×2,Giggling Inventor ×2,Cabal Shadow Priest ×2,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,,,620
Combo Priest,Circle of Healing ×2,Silence ×2,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain,Bronze Gatekeeper ×2,Unpowered Steambot ×2,Lyra the Sunshard ★,Wargear ×2,,,,,,,,,,,,,,,610
Turvy OTK Priest,Topsy Turvy ×2,Awaken the Makers ★,Binding Heal ×2,Power Word: Shield ×2,Stonetusk Boar,Test Subject ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Divine Spirit,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Twilight's Call ×2,Vivid Nightmare ×2,Witchwood Piper ×2,Psychic Scream ×2,,,,,,,,,,,,,,600
Turvy OTK Priest,Topsy Turvy ×2,Binding Heal,Power Word: Shield ×2,Stonetusk Boar,Test Subject,Bloodmage Thalnos ★,Dead Ringer,Divine Spirit ×2,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Wild Pyromancer ×2,Twilight's Call ×2,Vivid Nightmare ×2,Witchwood Piper ×2,Giggling Inventor,Psychic Scream ×2,,,,,,,,,,,,,600
Mecha'thun Priest,Circle of Healing ×2,Silence,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Tainted Zealot,Wild Pyromancer ×2,Acolyte of Pain ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,600
Combo Priest,Circle of Healing,Topsy Turvy ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Upgradeable Framebot ×2,Wild Pyromancer,Acolyte of Pain,Bronze Gatekeeper ×2,Extra Arms ×2,Mind Control Tech,Mass Dispel ×2,Unpowered Steambot ×2,Lady in White ★,"Zerek, Master Cloner ★",Marin the Fox ★,,,,,,,,,,,,590
Resurrect Priest,Holy Smite ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,590
Mecha'thun Quest Priest,Awaken the Makers ★,Power Word: Shield ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Loot Hoarder ×2,Plated Beetle ×2,Shadow Visions ×2,Spirit Lash ×2,Wild Pyromancer ×2,Acolyte of Pain,Kaboom Bot ×2,Twilight's Call ×2,Zola the Gorgon ★,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,580
Mecha'thun Quest Priest,Awaken the Makers ★,Bloodmage Thalnos ★,Dead Ringer ×2,Loot Hoarder ×2,Devilsaur Egg ×2,Gluttonous Ooze,Mirage Caller ×2,Zola the Gorgon ★,Spiritsinger Umbra ★,Carnivorous Cube ×2,Reckless Experimenter ×2,Zilliax ★,Cairne Bloodhoof ★,Mechanical Whelp ×2,Mossy Horror,Skulking Geist,Spiteful Summoner ×2,Grand Archivist,Shadowreaper Anduin ★,Zerek's Cloning Gallery ★,Mind Control ×2,,,,,,,,,,580
Control Priest,Topsy Turvy,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Divine Spirit ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Twilight Drake ×2,Cabal Shadow Priest ×2,Archbishop Benedictus ★,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Ysera ★,,,,,,,,,,,,,580
Combo Priest,Circle of Healing ×2,Topsy Turvy,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Shadow Visions ×2,Wild Pyromancer,Acolyte of Pain ×2,Shadow Word: Death,Auchenai Soulpriest ×2,Eternal Servitude ×2,Mass Dispel,Witchwood Grizzly ×2,Zilliax ★,Damaged Stegotron ×2,Lesser Diamond Spellstone ×2,Psychic Scream ×2,Shadowreaper Anduin ★,,,,,,,,,,,,,570
Mecha'thun Quest Priest,Awaken the Makers ★,Holy Smite,Power Word: Shield ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Galvanizer ×2,Loot Hoarder ×2,Shadow Visions ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Mirage Caller ×2,Shadow Word: Death,Twilight's Call ×2,Witchwood Piper ×2,Abomination ×2,Psychic Scream ×2,Shadowreaper Anduin ★,Mecha'thun ★,,,,,,,,,,,,,570
Combo Priest,Circle of Healing ×2,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Extra Arms ×2,Tar Creeper ×2,Auchenai Soulpriest ×2,Eternal Servitude ×2,Mass Dispel ×2,Witchwood Grizzly ×2,,,,,,,,,,,,,,,,550
Combo Priest,Circle of Healing ×2,Silence,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Spirit Lash,Shadow Word: Death ×2,Tar Creeper ×2,Duskbreaker ×2,Twilight Drake ×2,Bone Drake ×2,Nightscale Matriarch ×2,Wyrmguard ×2,,,,,,,,,,,,,,,550
Resurrect Priest,Binding Heal ×2,Holy Smite,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Shadow Word: Death,Vivid Nightmare,Eternal Servitude ×2,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,540
Mecha'thun Priest,Circle of Healing ×2,Silence,Northshire Cleric ×2,Power Word: Shield ×2,Bloodmage Thalnos ★,Divine Hymn ×2,Doomsayer ×2,Loot Hoarder ×2,Shadow Visions ×2,Spirit Lash ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,540
Resurrect Priest,Holy Smite ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,,540
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Scaleworm ×2,Twilight Drake ×2,Giggling Inventor,Archbishop Benedictus ★,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,,530
Combo Priest,Circle of Healing ×2,Silence ×2,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Bronze Gatekeeper ×2,Mass Dispel,Unpowered Steambot ×2,Wargear,,,,,,,,,,,,,,,520
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain,Omega Medic,Twilight Acolyte ×2,Duskbreaker ×2,Twilight Drake ×2,Giggling Inventor,Cabal Shadow Priest,Holy Fire,Archbishop Benedictus ★,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,520
Resurrect Priest,Power Word: Shield ×2,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,,520
Mecha'thun Priest,Circle of Healing ×2,Silence,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,510
Resurrect Priest,Holy Smite ×2,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Shadow Word: Death ×2,Vivid Nightmare,Mass Dispel,Holy Nova,Holy Fire ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,,500
Resurrect Priest,Holy Smite ×2,Power Word: Shield,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,500
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Omega Medic,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Twilight Drake ×2,Giggling Inventor,Cabal Shadow Priest,Holy Fire,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,490
Resurrect Priest,Holy Smite,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,490
Combo Priest,Circle of Healing ×2,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Test Subject,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot,Wild Pyromancer ×2,Acolyte of Pain ×2,Extra Arms ×2,Mass Dispel ×2,Unpowered Steambot ×2,Witchwood Piper,Temporus ★,,,,,,,,,,,,,,480
Mecha'thun Quest Priest,Awaken the Makers ★,Northshire Cleric ×2,Power Word: Shield ×2,Test Subject ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Doomsayer,Loot Hoarder ×2,Plated Beetle ×2,Shadow Visions ×2,Spirit Lash ×2,Tar Creeper,Twilight's Call ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,480
Resurrect Priest,Binding Heal,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,470
Combo Priest,Circle of Healing ×2,Topsy Turvy,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Bronze Gatekeeper ×2,Coppertail Imposter ×2,Mass Dispel,Unpowered Steambot ×2,Wargear ×2,,,,,,,,,,,,,,,470
Resurrect Priest,Holy Smite ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Vivid Nightmare,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Zerek's Cloning Gallery ★,,,,,,,,,,,460
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Twilight Acolyte ×2,Duskbreaker ×2,Scaleworm,Twilight Drake ×2,Cabal Shadow Priest,Holy Fire ×2,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,,,450
Control Priest,Topsy Turvy,Inner Fire,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Loot Hoarder,Radiant Elemental ×2,Shadow Visions ×2,Acolyte of Pain ×2,Twilight Acolyte ×2,Unidentified Elixir ×2,Duskbreaker ×2,Mass Dispel,Shadow Madness,Twilight Drake ×2,Cabal Shadow Priest,Mossy Horror,Nightscale Matriarch,Primordial Drake ×2,,,,,,,,,,,,450
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Scaleworm,Twilight Drake ×2,Giggling Inventor,Cabal Shadow Priest ×2,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,,440
Resurrect Priest,Binding Heal,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death ×2,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,,440
Resurrect Priest,Binding Heal,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,440
Turvy OTK Priest,Topsy Turvy,Power Word: Shield ×2,Stonetusk Boar,Test Subject,Bloodmage Thalnos ★,Dead Ringer ×2,Divine Spirit,Doomsayer,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Shadow Word: Death,Twilight's Call ×2,Vivid Nightmare ×2,Witchwood Piper,Giggling Inventor ×2,Holy Nova ×2,Psychic Scream ×2,,,,,,,,,,,,430
Quest Priest,Awaken the Makers ★,Bloodmage Thalnos ★,Dead Ringer ×2,Loot Hoarder ×2,Shadow Visions ×2,Spirit Lash ×2,Devilsaur Egg ×2,Gluttonous Ooze,Mirage Caller ×2,Twilight's Call ×2,Voodoo Doll,Zola the Gorgon ★,Duskbreaker ×2,Reckless Experimenter ×2,Archbishop Benedictus ★,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,430
Mecha'thun Quest Priest,Awaken the Makers ★,Northshire Cleric ×2,Power Word: Shield ×2,Bloodmage Thalnos ★,Dead Ringer ×2,Doomsayer ×2,Loot Hoarder ×2,Plated Beetle ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Twilight's Call ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,430
Combo Priest,Circle of Healing ×2,Silence ×2,Topsy Turvy,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Bronze Gatekeeper ×2,Mass Dispel,Unpowered Steambot ×2,,,,,,,,,,,,,,,420
Resurrect Priest,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain ×2,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Zilliax ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,,420
Combo Priest,Circle of Healing,Topsy Turvy,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Test Subject ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Upgradeable Framebot ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Bronze Gatekeeper ×2,Extra Arms,Mass Dispel ×2,Stormwind Knight,,,,,,,,,,,,,,420
Resurrect Priest,Topsy Turvy ×2,Inner Fire ×2,Power Word: Shield ×2,Divine Spirit ×2,Shadow Visions ×2,Spirit Lash ×2,Devilsaur Egg ×2,Shadow Word: Death ×2,Eternal Servitude ×2,Lightspawn ×2,Meat Wagon ×2,Holy Nova,Lyra the Sunshard ★,Witchwood Grizzly ×2,Shadow Essence ×2,"Zerek, Master Cloner ★",Lesser Diamond Spellstone,,,,,,,,,,,,,,420
Spiteful Priest,Fire Fly ×2,Northshire Cleric ×2,Prince Keleseth ★,Nightmare Amalgam ×2,Twilight Acolyte ×2,Coppertail Imposter ×2,Duskbreaker ×2,Spellbreaker,Cobalt Scalebane ×2,Wargear ×2,Zilliax ★,Bone Drake ×2,Mossy Horror,Spiteful Summoner ×2,Free From Amber,Shadowreaper Anduin ★,The Lich King ★,Alexstrasza ★,Mind Control ×2,,,,,,,,,,,,420
Control Priest,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Mind Blast ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Twilight Drake ×2,Cabal Shadow Priest,Holy Fire,Skulking Geist,Psychic Scream ×2,Primordial Drake ×2,Shadowreaper Anduin ★,Alexstrasza ★,,,,,,,,,,,,,420
Resurrect Priest,Binding Heal,Holy Smite,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,410
Mecha'thun Priest,Circle of Healing ×2,Silence,Northshire Cleric ×2,Power Word: Shield ×2,Divine Hymn ×2,Doomsayer,Loot Hoarder ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Ticking Abomination ×2,Reckless Experimenter,Coffin Crasher,"Hemet, Jungle Hunter ★",Psychic Scream ×2,Mecha'thun ★,,,,,,,,,,,,,410
Resurrect Priest,Binding Heal ×2,Holy Smite,Power Word: Shield ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Spirit Lash ×2,Dragon Soul ★,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,Shadowreaper Anduin ★,The Lich King ★,Malygos ★,Zerek's Cloning Gallery ★,,,,,,,,,,,410
Resurrect Priest,Holy Smite ×2,Bloodmage Thalnos ★,Mind Blast ×2,Radiant Elemental ×2,Shadow Visions ×2,Shadow Word: Pain,Spirit Lash ×2,Gilded Gargoyle ×2,Shadow Word: Death,Eternal Servitude ×2,Lyra the Sunshard ★,Shadow Essence ×2,Lesser Diamond Spellstone ×2,Prophet Velen ★,Psychic Scream ×2,The Lich King ★,Malygos ★,Obsidian Statue,Ysera ★,Zerek's Cloning Gallery ★,,,,,,,,,,,400
Combo Priest,Circle of Healing ×2,Inner Fire ×2,Northshire Cleric ×2,Power Word: Shield ×2,Divine Spirit ×2,Radiant Elemental ×2,Shadow Ascendant ×2,Shadow Visions ×2,Wild Pyromancer ×2,Acolyte of Pain ×2,Twilight Acolyte ×2,Duskbreaker ×2,Mass Dispel,Twilight Drake ×2,Lyra the Sunshard ★,Nightscale Matriarch ×2,,,,,,,,,,,,,,,400
