Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Spell Hunter,Candleshot ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Rat Trap,Wandering Monster ×2,Animal Companion ×2,Deadly Shot ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Crushing Walls,Rhok'delar ★,,,,,,,,,,,,,,"1,500"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Rat Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,500"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Rat Trap,Snake Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,"1,500"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Mind Control Tech,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,500"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Fireworks Tech,Loot Hoarder ×2,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,"1,400"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,"1,400"
Spell Hunter,Candleshot,Hunter's Mark,Secretkeeper ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Snipe,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds,Flanking Strike ×2,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,,,,,,,,,,,"1,400"
Deathrattle Hunter,Argent Squire ×2,Candleshot,Glacial Shard,Hunter's Mark ×2,Play Dead ×2,Tracking,Blood Knight ×2,Devilsaur Egg,Earthen Ring Farseer,Spider Bomb ×2,Stitched Tracker,Stonehill Defender ×2,Tar Creeper ×2,Terrorscale Stalker,Carnivorous Cube ×2,Clockwork Automaton ×2,Corpse Widow,Witchwood Grizzly ×2,Zilliax ★,Baku the Mooneater ★,,,,,,,,,,,"1,400"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Rat Trap,Snake Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,"1,400"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,,"1,400"
Deathrattle Hunter,Candleshot ×2,Fire Fly ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Tar Creeper ×2,Terrorscale Stalker ×2,Defender of Argus,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Savannah Highmane ×2,Kathrena Winterwisp ★,,,,,,,,,,,,,"1,400"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike,Houndmaster ×2,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,400"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Grievous Bite ×2,Wild Pyromancer ×2,Devilsaur Egg ×2,Tar Creeper ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,"1,400"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Void Ripper,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,400"
Secret Hunter,Explosive Trap,Freezing Trap,Venomizer ×2,Venomstrike Trap ×2,Wandering Monster ×2,Eaglehorn Bow ×2,Stitched Tracker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Spellbreaker,Witchwood Piper,Leeroy Jenkins ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Missile Launcher ×2,Kathrena Winterwisp ★,King Krush ★,Emeriss ★,,,,,,,,,,"1,400"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,400"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,300"
Deathrattle Hunter,Candleshot,Hunter's Mark,Mecharoo ×2,Play Dead ×2,Tracking ×2,Acidic Swamp Ooze,Fireworks Tech ×2,Venomizer,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,"1,300"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,300"
Midrange Hunter,Dire Mole ×2,Jeweled Macaw ×2,Tracking ×2,Crackling Razormaw ×2,Scavenging Hyena ×2,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Houndmaster ×2,Wing Blast ×2,Tundra Rhino ×2,Savannah Highmane ×2,,,,,,,,,,,,,,,,"1,300"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,300"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Snipe,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,"1,300"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Acidic Swamp Ooze,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Snake Trap,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster ×2,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,300"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap,Snipe,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Bearshark,Eaglehorn Bow,Kill Command ×2,Flanking Strike,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,"1,300"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror ×2,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,"1,300"
Odd Hunter,Acherus Veteran ×2,Dire Mole ×2,Emerald Reaver,Hunter's Mark,Leper Gnome ×2,Mecharoo ×2,Play Dead ×2,Tracking ×2,Animal Companion ×2,Devilsaur Egg ×2,Eaglehorn Bow ×2,Kill Command ×2,Terrorscale Stalker ×2,Unleash the Hounds ×2,Void Ripper,Wolfrider,Leeroy Jenkins ★,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Stitched Tracker ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,300"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Spiritsinger Umbra ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Void Ripper,Flanking Strike ×2,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Fireworks Tech,Loot Hoarder ×2,Sunfury Protector,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Defender of Argus,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,"1,200"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Snake Trap,Snipe,Venomstrike Trap,Wandering Monster,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster ×2,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror ×2,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Acidic Swamp Ooze,Loot Hoarder ×2,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap ×2,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Blood Knight,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,200"
Spell Hunter,Arcane Shot,Candleshot ×2,Hunter's Mark ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Grievous Bite,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Spellbreaker,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Spiritsinger Umbra ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Stitched Tracker,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,200"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,200"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap ×2,Rat Trap,Snake Trap,Snipe,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster ×2,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,,,,,,,,,,,,"1,100"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snipe,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,100"
Spell Hunter,Candleshot ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Deadly Shot ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,,"1,100"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap ×2,Snake Trap,Venomstrike Trap ×2,Wandering Monster,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Harrison Jones ★,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Mind Control Tech,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,100"
Spell Hunter,Candleshot,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Wing Blast,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,"1,100"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Acidic Swamp Ooze,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster ×2,Spellbreaker,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Void Ripper,Flanking Strike,Houndmaster Shaw ★,Carnivorous Cube ×2,Giggling Inventor ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Charged Devilsaur,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,100"
Spell Hunter,Candleshot,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Rat Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Bomb Toss ×2,Fireworks Tech ×2,Devilsaur Egg ×2,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Carnivorous Cube ×2,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mechanical Whelp,Mossy Horror,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,,,"1,100"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Wing Blast,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,,"1,100"
Secret Hunter,Dire Mole ×2,Secretkeeper ×2,Tracking ×2,Crackling Razormaw ×2,Explosive Trap,Freezing Trap,Snake Trap ×2,Venomstrike Trap,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Houndmaster ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,,,,,,,,,,,,"1,100"
Secret Hunter,Candleshot,Dire Mole ×2,Hunter's Mark,Secretkeeper ×2,Tracking,Crackling Razormaw ×2,Explosive Trap ×2,Freezing Trap ×2,Wandering Monster ×2,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds,Houndmaster ×2,Spellbreaker ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,,,,,,,,,,,,,"1,100"
Secret Hunter,Bomb Toss ×2,Explosive Trap,Freezing Trap,Venomizer ×2,Venomstrike Trap ×2,Wandering Monster ×2,Eaglehorn Bow ×2,Stitched Tracker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Witchwood Piper,Lesser Emerald Spellstone ×2,Subject 9 ★,Witchwood Grizzly ×2,Zilliax ★,Deathstalker Rexxar ★,Missile Launcher ×2,Kathrena Winterwisp ★,King Krush ★,Emeriss ★,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Prince Keleseth ★,Devilsaur Egg ×2,Gluttonous Ooze,Spider Bomb ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Houndmaster Shaw ★,Spiritsinger Umbra ★,Carnivorous Cube ×2,Giggling Inventor,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,100"
Spell Hunter,Candleshot ×2,Hunter's Mark ×2,Secret Plan,Tracking ×2,Explosive Trap ×2,Freezing Trap,Rat Trap,Wandering Monster ×2,Animal Companion ×2,Deadly Shot,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Flanking Strike ×2,Lesser Emerald Spellstone ×2,Deathstalker Rexxar ★,To My Side! ×2,Rhok'delar ★,,,,,,,,,,,,,"1,100"
Deathrattle Hunter,Candleshot ×2,Hunter's Mark ×2,Play Dead ×2,Tracking ×2,Fireworks Tech ×2,Loot Hoarder ×2,Sunfury Protector,Devilsaur Egg ×2,Spider Bomb ×2,Stitched Tracker ×2,Terrorscale Stalker ×2,Flanking Strike ×2,Carnivorous Cube ×2,Giggling Inventor,Deathstalker Rexxar ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,,,"1,000"
Secret Hunter,Secretkeeper ×2,Tracking ×2,Explosive Trap ×2,Freezing Trap ×2,Rat Trap,Venomstrike Trap,Wandering Monster,Animal Companion ×2,Bearshark,Eaglehorn Bow ×2,Kill Command ×2,Flanking Strike ×2,Houndmaster Shaw ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,Mossy Horror,Savannah Highmane ×2,Kathrena Winterwisp ★,King Krush ★,,,,,,,,,,,"1,000"
Spell Hunter,Secret Plan ×2,Secretkeeper ×2,Explosive Trap ×2,Flare ×2,Freezing Trap ×2,Rat Trap,Venomstrike Trap ×2,Wandering Monster ×2,Animal Companion ×2,Eaglehorn Bow ×2,Stitched Tracker ×2,Unleash the Hounds ×2,Flanking Strike ×2,Professor Putricide ★,Lesser Emerald Spellstone ×2,Subject 9 ★,Deathstalker Rexxar ★,,,,,,,,,,,,,,"1,000"
Midrange Hunter,Candleshot ×2,Dire Mole ×2,Hunter's Mark ×2,Crackling Razormaw ×2,Scavenging Hyena ×2,Vicious Scalehide ×2,Animal Companion ×2,Bearshark ×2,Eaglehorn Bow ×2,Kill Command ×2,Unleash the Hounds ×2,Houndmaster ×2,Lifedrinker ×2,Tundra Rhino ×2,Savannah Highmane ×2,,,,,,,,,,,,,,,,"1,000"
Recruit Hunter,Candleshot ×2,Fire Fly ×2,Hunter's Mark ×2,Play Dead ×2,Prince Keleseth ★,Stitched Tracker ×2,Tar Creeper ×2,Flanking Strike ×2,Houndmaster Shaw ★,Saronite Chain Gang ×2,Spellbreaker,Witchwood Grizzly ×2,Deathstalker Rexxar ★,Seeping Oozeling ×2,Silver Vanguard,Charged Devilsaur ×2,Kathrena Winterwisp ★,The Lich King ★,King Krush ★,,,,,,,,,,,,"1,000"
