Deck Name,Card 0,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Card 11,Card 12,Card 13,Card 14,Card 15,Card 16,Card 17,Card 18,Card 19,Card 20,Card 21,Card 22,Card 23,Card 24,Card 25,Card 26,Card 27,Card 28,Card 29,Games Played
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Bloodmage Thalnos ★,Cavern Shinyfinder,Cheap Shot,Evasion,Eviscerate ×2,Novice Engineer,Razorpetal Volley,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,"2,000"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,900"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,900"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,900"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,900"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,900"
Quest Rogue,Backstab,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,800"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,700"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,700"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,700"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,700"
Deathrattle Rogue,Backstab ×2,Cold Blood ×2,Fire Fly ×2,Cavern Shinyfinder ×2,Sap ×2,Devilsaur Egg ×2,Necrium Blade ×2,SI:7 Agent ×2,Blightnozzle Crawler ×2,Elven Minstrel ×2,Carnivorous Cube ×2,Leeroy Jenkins ★,Necrium Vial ×2,Vilespine Slayer,Zilliax ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,,,"1,600"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Fan of Knives,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,600"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,"1,600"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,600"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,600"
Deathrattle Rogue,Backstab ×2,Cold Blood ×2,Fire Fly ×2,Cavern Shinyfinder,Eviscerate ×2,Devilsaur Egg ×2,Necrium Blade ×2,SI:7 Agent ×2,Blightnozzle Crawler ×2,Elven Minstrel ×2,Carnivorous Cube ×2,Leeroy Jenkins ★,Necrium Vial ×2,Vilespine Slayer ×2,Zilliax ★,Mechanical Whelp ×2,Mossy Horror,,,,,,,,,,,,,,"1,600"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Fan of Knives,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,500"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,500"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Fire Fly ×2,Mecharoo,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling,Void Ripper ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,500"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,500"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,500"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Edwin VanCleef ★,Fan of Knives,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,400"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,400"
Odd Rogue,Argent Squire,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,"1,400"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Tar Creeper ×2,Vicious Fledgling ×2,Cobalt Scalebane ×2,Fungalmancer ×2,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,400"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,400"
Quest Rogue,Backstab,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,400"
Tempo Rogue,Backstab ×2,Preparation ×2,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Shiv ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Gadgetzan Auctioneer ×2,,,,,,,,,,,,,,,"1,400"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Cavern Shinyfinder,Evasion ×2,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Sprint,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,,"1,400"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Evasion,Eviscerate ×2,Razorpetal Volley ×2,Roll the Bones ×2,Sap ×2,Shiv ×2,Sudden Betrayal,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,,"1,400"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,300"
Tempo Rogue,Backstab ×2,Preparation ×2,Shadowstep,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Mossy Horror,Sprint ×2,,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight,Fan of Knives,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod ×2,Sonya Shadowdancer ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,,"1,300"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Captain Greenskin ★,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Pogo Rogue,Backstab ×2,Preparation ×2,Shadowstep ×2,Lab Recruiter ×2,Pogo-Hopper ×2,Sap ×2,Sunfury Protector,Fan of Knives ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Witchwood Piper,Giggling Inventor ×2,Vilespine Slayer ×2,Zilliax ★,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,300"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Cavern Shinyfinder,Evasion ×2,Eviscerate ×2,Razorpetal Volley ×2,Roll the Bones,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,300"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,300"
Tempo Rogue,Backstab ×2,Preparation ×2,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Augmented Elekk ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug,Academic Espionage,Elven Minstrel ×2,Fal'dorei Strider ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Sprint ×2,,,,,,,,,,,,,,"1,200"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Cobalt Scalebane ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,200"
Pogo Rogue,Backstab ×2,Shadowstep ×2,Cold Blood ×2,Fire Fly ×2,Eviscerate ×2,Lab Recruiter ×2,Pogo-Hopper ×2,Sap ×2,Blink Fox ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper ×2,Elven Minstrel ×2,Fungalmancer ×2,Giggling Inventor ×2,,,,,,,,,,,,,,,,"1,200"
Tempo Rogue,Backstab ×2,Preparation ×2,Fire Fly ×2,Eviscerate ×2,Sap ×2,Shiv ×2,Augmented Elekk ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,Academic Espionage ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Vilespine Slayer ×2,Gadgetzan Auctioneer ×2,Tess Greymane ★,,,,,,,,,,,,,,,"1,200"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Cavern Shinyfinder,Cheap Shot,Evasion,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Sudden Betrayal,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,"1,200"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Bloodmage Thalnos ★,Cavern Shinyfinder,Cheap Shot,Evasion,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Necrium Vial,Vanish ×2,Malygos ★,Valeera the Hollow ★,,,,,,,,,,,,"1,200"
Malygos Rogue,Backstab ×2,Preparation ×2,Sinister Strike ×2,Cavern Shinyfinder,Cheap Shot ×2,Evasion,Eviscerate ×2,Razorpetal Volley ×2,Sap ×2,Shiv ×2,Fan of Knives ×2,Necrium Blade ×2,Elven Minstrel ×2,Kobold Illusionist,Assassinate,Necrium Vial,Vanish ×2,Malygos ★,,,,,,,,,,,,,"1,200"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox,Blood Knight,Hench-Clan Thug ×2,Ironbeak Owl,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,200"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Lab Recruiter,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,200"
Tempo Rogue,Backstab ×2,Preparation ×2,Shadowstep,Cold Blood ×2,Fire Fly ×2,Bloodmage Thalnos ★,Eviscerate ×2,Sap ×2,Edwin VanCleef ★,Fan of Knives ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Elven Minstrel ×2,Fal'dorei Strider ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Sprint ×2,,,,,,,,,,,,,,"1,200"
Odd Rogue,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Mecharoo ×2,Southsea Deckhand ×2,Blink Fox ×2,Edwin VanCleef ★,Hench-Clan Thug ×2,SI:7 Agent ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,,"1,100"
Quest Rogue,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,Stonetusk Boar ×2,The Caverns Below ★,Wax Elemental ×2,Lab Recruiter,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Mimic Pod ×2,Sonya Shadowdancer ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Void Ripper,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,"1,100"
Odd Rogue,Cold Blood ×2,Crystallizer ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Void Ripper ×2,Fungalmancer ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blood Knight ×2,Hench-Clan Thug ×2,SI:7 Agent ×2,Vicious Fledgling ×2,Cobalt Scalebane,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Myra's Unstable Element ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,100"
Odd Rogue,Argent Squire ×2,Cold Blood ×2,Deadly Poison ×2,Dire Mole ×2,Fire Fly ×2,Southsea Deckhand ×2,Blink Fox ×2,Blood Knight,Hench-Clan Thug ×2,SI:7 Agent ×2,Tar Creeper,Vicious Fledgling ×2,Fungalmancer ×2,Giggling Inventor ×2,Leeroy Jenkins ★,Vilespine Slayer ×2,Baku the Mooneater ★,,,,,,,,,,,,,,"1,100"
Quest Rogue,Backstab,Preparation ×2,Shadowstep ×2,Glacial Shard ×2,Southsea Deckhand ×2,The Caverns Below ★,Wax Elemental ×2,Novice Engineer ×2,Vicious Scalehide ×2,Youthful Brewmaster ×2,Fan of Knives ×2,Mimic Pod,Sonya Shadowdancer ★,Zola the Gorgon ★,Elven Minstrel ×2,Giggling Inventor ×2,Vanish ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,100"
Kingsbane Rogue,Backstab,Preparation ×2,Deadly Poison ×2,Doomerang ×2,Kingsbane ★,Cavern Shinyfinder ×2,Leeching Poison ×2,Sap ×2,Toxicologist ×2,Fan of Knives ×2,Blade Flurry,Elven Minstrel ×2,Fal'dorei Strider ×2,Captain Greenskin ★,Vilespine Slayer,Vanish ×2,Sprint ×2,Valeera the Hollow ★,,,,,,,,,,,,,"1,100"
